Year;Month;Citizenship;Decision;Number
2021;7;Egypt;Positive;27
2021;7;Egypt;Negative;3
2021;7;El Salvador;Positive;6
2021;7;Eritrea;Positive;12
2021;7;Ethiopia;Positive;13
2021;7;Gambia;Positive;3
2021;7;Gambia;Negative;4
2021;7;Georgia;Positive;8
2021;7;Ghana;Positive;15
2021;7;Ghana;Negative;3
2021;7;Honduras;Positive;2
2021;7;India;Positive;102
2021;7;India;Expired matter;2
2021;7;Indonesia;Positive;10
2021;7;Iran, Islamic Republic of;Positive;83
2021;7;Iran, Islamic Republic of;Negative;1
2021;7;Iraq;Positive;42
2021;7;Iraq;Negative;16
2021;7;Iraq;Expired matter;2
2021;7;Israel;Positive;8
2021;7;Japan;Positive;89
2021;7;Jordan;Positive;3
2021;7;Jordan;Negative;1
2021;7;Kazakstan;Positive;14
2021;7;Kazakstan;Negative;1
2021;7;Kenya;Positive;20
2021;7;Kenya;Negative;2
2021;7;Korea, Republic of (South Korea);Positive;35
2021;7;Kosovo;Positive;82
2021;7;Kosovo;Negative;6
2021;7;Kuwait;Positive;1
2021;7;Kyrgyzstan;Positive;3
2021;7;Kyrgyzstan;Negative;8
2021;7;Lebanon;Positive;7
2021;7;Lebanon;Negative;1
2021;7;Malawi;Positive;1
2021;7;Malaysia;Positive;1
2021;7;Maldives;Positive;1
2021;7;Mauritius;Positive;1
2021;7;Mexico;Positive;14
2021;7;Moldova, Republic of;Positive;2
2021;7;Mongolia;Positive;1
2021;7;Montenegro;Positive;1
2021;7;Montenegro;Negative;1
2021;7;Morocco;Positive;38
2021;7;Morocco;Negative;2
2021;7;Morocco;Expired matter;1
2021;7;Myanmar;Positive;1
2021;7;Namibia;Positive;3
2021;7;Nepal;Positive;34
2021;7;Nepal;Negative;4
2021;7;New Zealand;Positive;1
2021;7;Nicaragua;Positive;2
2021;7;Nigeria;Positive;53
2021;7;Nigeria;Negative;8
2021;7;North Macedonia;Positive;3
2021;7;Not clarified;Positive;11
2021;7;Not clarified;Negative;1
2021;7;Pakistan;Positive;21
2021;7;Pakistan;Negative;12
2021;7;Pakistan;Expired matter;1
2021;7;Peru;Positive;3
2021;7;Philippines;Positive;68
2021;7;Philippines;Negative;2
2021;7;Russian Federation;Positive;580
2021;7;Russian Federation;Negative;15
2021;7;Russian Federation;Expired matter;1
2021;7;Rwanda;Positive;3
2021;7;Rwanda;Expired matter;1
2021;7;Senegal;Positive;3
2021;7;Serbia;Positive;8
2021;7;Serbia;Negative;1
2021;7;Singapore;Positive;4
2021;7;Somalia;Positive;12
2021;7;Somalia;Negative;3
2021;7;South Africa;Positive;8
2021;7;Sri Lanka;Positive;4
2021;7;Sri Lanka;Expired matter;2
2021;7;Stateless;Positive;6
2021;7;Stateless;Expired matter;1
2021;7;Syrian Arab Republic;Positive;18
2021;7;Syrian Arab Republic;Negative;2
2021;7;Taiwan;Positive;4
2021;7;Tajikistan;Negative;2
2021;7;Thailand;Positive;29
2021;7;Thailand;Negative;3
2021;7;Thailand;Expired matter;1
2021;7;Trinidad and Tobago;Positive;1
2021;7;Tunisia;Positive;4
2021;7;Tunisia;Negative;2
2021;7;Turkey;Positive;64
2021;7;Turkey;Negative;5
2021;7;Turkey;Expired matter;1
2021;7;Uganda;Positive;3
2021;7;Uganda;Negative;1
2021;7;Ukraine;Positive;337
2021;7;Ukraine;Negative;10
2021;7;Ukraine;Expired matter;3
2021;7;United Kingdom;Positive;48
2021;7;United Kingdom;Expired matter;2
2021;7;United States;Positive;111
2021;7;United States;Negative;1
2021;7;United States;Expired matter;1
2021;7;Uzbekistan;Positive;26
2021;7;Uzbekistan;Negative;9
2021;7;Venezuela;Positive;1
2021;7;Viet Nam;Positive;109
2021;7;Viet Nam;Negative;14
2021;7;Yemen;Positive;1
2021;7;Zambia;Positive;1
2021;7;Zimbabwe;Positive;1
2021;8;Afghanistan;Positive;33
2021;8;Afghanistan;Negative;1
2021;8;Albania;Positive;20
2021;8;Albania;Negative;4
2021;8;Algeria;Positive;9
2021;8;Argentina;Positive;4
2021;8;Armenia;Positive;3
2021;8;Armenia;Expired matter;1
2021;8;Australia;Positive;6
2021;8;Azerbaijan;Positive;3
2021;8;Bangladesh;Positive;14
2021;8;Bangladesh;Negative;4
2021;8;Bangladesh;Expired matter;4
2021;8;Belarus;Positive;18
2021;8;Belgium;Expired matter;1
2021;8;Benin;Positive;2
2021;8;Bolivia;Positive;1
2021;8;Bosnia and Herzegovina;Positive;13
2021;8;Brazil;Positive;14
2021;8;Brazil;Negative;2
2021;8;Burundi;Negative;1
2021;8;Cambodia;Positive;2
2021;8;Cameroon;Positive;15
2021;8;Cameroon;Negative;6
2021;8;Cameroon;Expired matter;1
2021;8;Canada;Positive;20
2021;8;Canada;Negative;1
2021;8;Canada;Expired matter;1
2021;8;Chile;Positive;3
2021;8;China;Positive;93
2021;8;China;Negative;5
2021;8;China;Expired matter;1
2021;8;Colombia;Positive;4
2021;8;Congo (Congo-Kinshasa);Positive;2
2021;8;Costa Rica;Positive;1
2021;8;Côte dIvoire;Positive;2
2021;8;Côte dIvoire;Negative;1
2021;8;Cuba;Positive;1
2021;8;Egypt;Positive;15
2021;8;Eritrea;Positive;7
2021;8;Ethiopia;Positive;5
2021;8;Finland;Expired matter;2
2021;8;Gambia;Positive;7
2021;8;Gambia;Negative;3
2021;8;Georgia;Positive;4
2021;8;Germany;Expired matter;1
2021;8;Ghana;Positive;11
2021;8;Ghana;Negative;1
2021;8;Ghana;Expired matter;2
2021;8;Honduras;Positive;1
2021;8;India;Positive;334
2021;8;India;Negative;2
2021;8;India;Expired matter;2
2021;8;Indonesia;Positive;8
2021;8;Indonesia;Negative;2
2021;8;Iran, Islamic Republic of;Positive;62
2021;8;Iran, Islamic Republic of;Negative;12
2021;8;Iraq;Positive;55
2021;8;Iraq;Negative;18
2021;8;Iraq;Expired matter;3
2021;8;Israel;Positive;4
2021;8;Japan;Positive;15
2021;8;Jordan;Positive;4
2021;8;Kazakstan;Positive;10
2021;8;Kenya;Positive;74
2021;8;Kenya;Negative;5
2021;8;Korea, Republic of (South Korea);Positive;11
2021;8;Korea, Republic of (South Korea);Negative;1
2021;8;Korea, Republic of (South Korea);Expired matter;1
2021;8;Kosovo;Positive;88
2021;8;Kosovo;Negative;9
2021;8;Kyrgyzstan;Positive;1
2021;8;Kyrgyzstan;Negative;2
2021;8;Latvia;Expired matter;1
2021;8;Lebanon;Positive;10
2021;8;Malaysia;Positive;2
2021;8;Mauritius;Positive;1
2021;8;Mexico;Positive;6
2021;8;Mexico;Negative;1
2021;8;Moldova, Republic of;Negative;1
2021;8;Montenegro;Positive;1
2021;8;Morocco;Positive;19
2021;8;Morocco;Negative;3
2021;8;Namibia;Positive;1
2021;8;Nepal;Positive;79
2021;8;Nepal;Negative;10
2021;8;New Zealand;Positive;3
2021;8;Nicaragua;Positive;3
2021;8;Nigeria;Positive;82
2021;8;Nigeria;Negative;24
2021;8;Nigeria;Expired matter;2
2021;8;Not clarified;Positive;13
2021;8;Not clarified;Negative;1
2021;8;Not clarified;Expired matter;1
2021;8;Pakistan;Positive;22
2021;8;Pakistan;Negative;12
2021;8;Peru;Positive;1
2021;8;Philippines;Positive;96
2021;8;Philippines;Negative;2
2021;8;Russian Federation;Positive;354
2021;8;Russian Federation;Negative;28
2021;8;Russian Federation;Expired matter;3
2021;8;Senegal;Positive;2
2021;8;Serbia;Positive;4
2021;8;Serbia;Negative;1
2021;8;Sierra Leone;Positive;2
2021;8;Singapore;Positive;14
2021;8;Singapore;Expired matter;1
2021;8;Somalia;Positive;36
2021;8;Somalia;Negative;7
2021;8;South Africa;Positive;7
2021;8;Sri Lanka;Positive;15
2021;8;Sri Lanka;Expired matter;2
2021;8;Stateless;Positive;4
2021;8;Stateless;Negative;1
2021;8;Sudan;Positive;2
2021;8;Sudan;Negative;1
2021;8;Syrian Arab Republic;Positive;17
2021;8;Syrian Arab Republic;Negative;4
2021;8;Taiwan;Positive;12
2021;8;Thailand;Positive;54
2021;8;Thailand;Negative;4
2021;8;Tunisia;Positive;2
2021;8;Turkey;Positive;64
2021;8;Turkey;Negative;11
2021;8;Turkmenistan;Positive;1
2021;8;Uganda;Positive;2
2021;8;Uganda;Negative;1
2021;8;Ukraine;Positive;459
2021;8;Ukraine;Negative;6
2021;8;Ukraine;Expired matter;3
2021;8;United Kingdom;Positive;42
2021;8;United Kingdom;Negative;1
2021;8;United States;Positive;66
2021;8;United States;Negative;5
2021;8;United States;Expired matter;1
2021;8;Unknown;Positive;1
2021;8;Uzbekistan;Positive;27
2021;8;Uzbekistan;Negative;46
2021;8;Venezuela;Positive;2
2021;8;Viet Nam;Positive;28
2021;8;Viet Nam;Negative;11
2021;8;Yemen;Positive;3
2021;8;Zambia;Positive;1
2021;8;Zimbabwe;Positive;3
2021;9;Afghanistan;Positive;55
2021;9;Afghanistan;Negative;1
2021;9;Afghanistan;Expired matter;5
2021;9;Albania;Positive;26
2021;9;Albania;Negative;2
2021;9;Algeria;Positive;5
2021;9;Algeria;Negative;1
2021;9;Argentina;Positive;3
2021;9;Australia;Positive;6
2021;9;Australia;Negative;1
2021;9;Australia;Expired matter;1
2021;9;Azerbaijan;Positive;2
2021;9;Bangladesh;Positive;48
2021;9;Bangladesh;Negative;2
2021;9;Bangladesh;Expired matter;12
2021;9;Belarus;Positive;18
2021;9;Belarus;Negative;2
2021;9;Belize;Negative;1
2021;9;Bosnia and Herzegovina;Positive;3
2021;9;Brazil;Positive;27
2021;9;Brazil;Expired matter;1
2021;9;Burkina Faso;Positive;1
2021;9;Burundi;Positive;1
2021;9;Cameroon;Positive;11
2021;9;Cameroon;Negative;1
2021;9;Canada;Positive;15
2021;9;Canada;Expired matter;3
2021;9;Chile;Positive;5
2021;9;Chile;Negative;1
2021;9;China;Positive;106
2021;9;China;Negative;13
2021;9;China;Expired matter;1
2021;9;Colombia;Positive;8
2021;9;Colombia;Negative;1
2021;9;Congo (Congo-Kinshasa);Positive;13
2021;9;Congo (Congo-Kinshasa);Negative;1
2021;9;Costa Rica;Positive;1
2021;9;Côte dIvoire;Positive;1
2021;9;Côte dIvoire;Negative;4
2021;9;Dominican Republic;Positive;1
2021;9;Dominican Republic;Negative;2
2021;9;Egypt;Positive;11
2021;9;Egypt;Negative;1
2021;9;El Salvador;Negative;1
2021;9;Eritrea;Positive;15
2021;9;Eritrea;Negative;2
2021;9;Ethiopia;Positive;4
2021;9;Ethiopia;Negative;3
2021;9;Gambia;Positive;9
2021;9;Gambia;Negative;4
2021;9;Georgia;Positive;2
2021;9;Ghana;Positive;20
2021;9;Ghana;Negative;3
2021;9;Honduras;Positive;1
2021;9;India;Positive;292
2021;9;India;Negative;2
2021;9;India;Expired matter;39
2021;9;Indonesia;Positive;5
2021;9;Iran, Islamic Republic of;Positive;31
2021;9;Iraq;Positive;98
2021;9;Iraq;Negative;28
2021;9;Iraq;Expired matter;2
2021;9;Israel;Positive;4
2021;9;Israel;Negative;2
2021;9;Japan;Positive;16
2021;9;Jordan;Positive;1
2021;9;Kazakstan;Positive;14
2021;9;Kenya;Positive;14
2021;9;Kenya;Negative;7
2021;9;Korea, Republic of (South Korea);Positive;7
2021;9;Korea, Republic of (South Korea);Negative;2
2021;9;Kosovo;Positive;88
2021;9;Kosovo;Negative;23
2021;9;Kyrgyzstan;Positive;3
2021;9;Kyrgyzstan;Negative;4
2021;9;Lebanon;Positive;3
2021;9;Libyan Arab Jamahiriya;Positive;1
2021;9;Mauritius;Negative;1
2021;9;Mexico;Positive;12
2021;9;Mexico;Negative;1
2021;9;Mexico;Expired matter;2
2021;9;Moldova, Republic of;Positive;8
2021;9;Moldova, Republic of;Negative;5
2021;9;Morocco;Positive;16
2021;9;Morocco;Negative;5
2021;9;Namibia;Positive;3
2021;9;Nepal;Positive;62
2021;9;Nepal;Negative;6
2021;9;Nepal;Expired matter;3
2021;9;New Zealand;Positive;4
2021;9;Nicaragua;Positive;1
2021;9;Nigeria;Positive;47
2021;9;Nigeria;Negative;13
2021;9;North Macedonia;Positive;1
2021;9;Not clarified;Positive;12
2021;9;Not clarified;Negative;7
2021;9;Pakistan;Positive;48
2021;9;Pakistan;Negative;3
2021;9;Pakistan;Expired matter;1
2021;9;Panama;Positive;1
2021;9;Paraguay;Positive;1
2021;9;Paraguay;Negative;1
2021;9;Peru;Positive;2
2021;9;Peru;Negative;1
2021;9;Peru;Expired matter;1
2021;9;Philippines;Positive;79
2021;9;Philippines;Negative;2
2021;9;Russian Federation;Positive;353
2021;9;Russian Federation;Negative;29
2021;9;Russian Federation;Expired matter;4
2021;9;Rwanda;Positive;6
2021;9;Rwanda;Negative;2
2021;9;Serbia;Positive;10
2021;9;Singapore;Positive;1
2021;9;Somalia;Positive;57
2021;9;Somalia;Negative;8
2021;9;South Africa;Positive;19
2021;9;Sri Lanka;Positive;27
2021;9;Sri Lanka;Expired matter;2
2021;9;Stateless;Positive;3
2021;9;Sudan;Positive;6
2021;9;Sudan;Negative;1
2021;9;Syrian Arab Republic;Positive;27
2021;9;Syrian Arab Republic;Negative;2
2021;9;Syrian Arab Republic;Expired matter;1
2021;9;Taiwan;Positive;11
2021;9;Tajikistan;Positive;5
2021;9;Tanzania, United Republic of;Positive;2
2021;9;Thailand;Positive;24
2021;9;Thailand;Negative;1
2021;9;Tunisia;Positive;6
2021;9;Tunisia;Negative;2
2021;9;Turkey;Positive;58
2021;9;Turkey;Negative;6
2021;9;Turkey;Expired matter;1
2021;9;Uganda;Positive;3
2021;9;Ukraine;Positive;412
2021;9;Ukraine;Negative;16
2021;9;Ukraine;Expired matter;7
2021;9;United Kingdom;Positive;31
2021;9;United Kingdom;Negative;1
2021;9;United Kingdom;Expired matter;1
2021;9;United States;Positive;67
2021;9;United States;Negative;5
2021;9;United States;Expired matter;1
2021;9;Unknown;Positive;1
2021;9;Uruguay;Positive;1
2021;9;Uzbekistan;Positive;33
2021;9;Uzbekistan;Negative;50
2021;9;Venezuela;Positive;1
2021;9;Viet Nam;Positive;19
2021;9;Viet Nam;Negative;7
2021;9;Yemen;Positive;6
2021;9;Zambia;Positive;7
2021;9;Zimbabwe;Positive;1
2021;10;Afghanistan;Positive;21
2021;10;Afghanistan;Expired matter;1
2021;10;Albania;Positive;26
2021;10;Albania;Negative;3
2021;10;Algeria;Positive;7
2021;10;Algeria;Negative;3
2021;10;Angola;Positive;3
2021;10;Angola;Negative;1
2021;10;Argentina;Positive;1
2021;10;Australia;Positive;11
2021;10;Australia;Negative;2
2021;10;Azerbaijan;Positive;2
2021;10;Bangladesh;Positive;112
2021;10;Bangladesh;Negative;6
2021;10;Bangladesh;Expired matter;1
2021;10;Belarus;Positive;18
2021;10;Belarus;Negative;1
2021;10;Belize;Positive;1
2021;10;Bosnia and Herzegovina;Positive;11
2021;10;Brazil;Positive;12
2021;10;Brazil;Negative;3
2021;10;Brazil;Expired matter;1
2021;10;Bulgaria;Positive;2
2021;10;Cambodia;Positive;1
2021;10;Cameroon;Positive;20
2021;10;Cameroon;Negative;3
2021;10;Canada;Positive;32
2021;10;Canada;Negative;5
2021;10;Canada;Expired matter;2
2021;10;Chile;Positive;3
2021;10;Chile;Negative;1
2021;10;Chile;Expired matter;1
2021;10;China;Positive;140
2021;10;China;Negative;4
2021;10;Colombia;Positive;12
2021;10;Colombia;Expired matter;1
2021;10;Congo (Congo-Brazzaville);Positive;1
2021;10;Congo (Congo-Kinshasa);Positive;11
2021;10;Congo (Congo-Kinshasa);Negative;1
2021;10;Costa Rica;Positive;5
2021;10;Côte dIvoire;Positive;3
2021;10;Côte dIvoire;Negative;1
2021;10;Cuba;Positive;2
2021;10;Dominican Republic;Positive;1
2021;10;Ecuador;Positive;1
2021;10;Egypt;Positive;11
2021;10;Egypt;Negative;1
2021;10;Egypt;Expired matter;1
2021;10;El Salvador;Positive;1
2021;10;Equatorial Guinea;Negative;1
2021;10;Eritrea;Positive;6
2021;10;Ethiopia;Positive;16
2021;10;Ethiopia;Negative;1
2021;10;Finland;Expired matter;2
2021;10;Gambia;Positive;15
2021;10;Gambia;Negative;5
2021;10;Georgia;Positive;8
2021;10;Ghana;Positive;16
2021;10;Ghana;Negative;5
2021;10;Ghana;Expired matter;1
2021;10;Guatemala;Negative;1
2021;10;Guinea;Positive;1
2021;10;Guinea;Negative;1
2021;10;Honduras;Positive;4
2021;10;India;Positive;326
2021;10;India;Negative;30
2021;10;India;Expired matter;25
2021;10;Indonesia;Positive;4
2021;10;Iran, Islamic Republic of;Positive;47
2021;10;Iran, Islamic Republic of;Negative;7
2021;10;Iraq;Positive;58
2021;10;Iraq;Negative;26
2021;10;Iraq;Expired matter;1
2021;10;Israel;Positive;2
2021;10;Israel;Negative;2
2021;10;Japan;Positive;17
2021;10;Japan;Negative;5
2021;10;Jordan;Negative;2
2021;10;Kazakstan;Positive;8
2021;10;Kenya;Positive;13
2021;10;Kenya;Negative;2
2021;10;Korea, Republic of (South Korea);Positive;11
2021;10;Korea, Republic of (South Korea);Negative;2
2021;10;Kosovo;Positive;110
2021;10;Kosovo;Negative;17
2021;10;Kosovo;Expired matter;1
2021;10;Kyrgyzstan;Positive;2
2021;10;Kyrgyzstan;Negative;4
2021;10;Lebanon;Positive;8
2021;10;Madagascar;Expired matter;1
2021;10;Malaysia;Positive;12
2021;10;Malaysia;Negative;2
2021;10;Mali;Positive;1
2021;10;Mexico;Positive;10
2021;10;Mexico;Negative;1
2021;10;Moldova, Republic of;Positive;4
2021;10;Moldova, Republic of;Negative;1
2021;10;Mongolia;Positive;1
2021;10;Morocco;Positive;14
2021;10;Morocco;Negative;2
2021;10;Morocco;Expired matter;1
2021;10;Myanmar;Positive;1
2021;10;Nepal;Positive;61
2021;10;Nepal;Negative;9
2021;10;Nepal;Expired matter;1
2021;10;New Zealand;Positive;1
2021;10;New Zealand;Negative;1
2021;10;New Zealand;Expired matter;1
2021;10;Nicaragua;Positive;3
2021;10;Nicaragua;Negative;4
2021;10;Nigeria;Positive;50
2021;10;Nigeria;Negative;15
2021;10;Nigeria;Expired matter;1
2021;10;North Macedonia;Positive;6
2021;10;North Macedonia;Negative;1
2021;10;Not clarified;Positive;12
2021;10;Not clarified;Negative;3
2021;10;Pakistan;Positive;60
2021;10;Pakistan;Expired matter;1
2021;10;Panama;Positive;1
2021;10;Panama;Negative;1
2021;10;Peru;Positive;5
2021;10;Philippines;Positive;171
2021;10;Philippines;Negative;5
2021;10;Philippines;Expired matter;3
2021;10;Russian Federation;Positive;324
2021;10;Russian Federation;Negative;42
2021;10;Russian Federation;Expired matter;1
2021;10;Rwanda;Positive;3
2021;10;Senegal;Positive;1
2021;10;Serbia;Positive;10
2021;10;Sierra Leone;Negative;1
2021;10;Singapore;Positive;12
2021;10;Somalia;Positive;32
2021;10;Somalia;Negative;19
2021;10;Somalia;Expired matter;1
2021;10;South Africa;Positive;4
2021;10;Sri Lanka;Positive;55
2021;10;Sri Lanka;Negative;1
2021;10;Stateless;Positive;2
2021;10;Sudan;Positive;6
2021;10;Syrian Arab Republic;Positive;19
2021;10;Syrian Arab Republic;Negative;4
2021;10;Syrian Arab Republic;Expired matter;2
2021;10;Taiwan;Positive;11
2021;10;Tajikistan;Positive;2
2021;10;Tanzania, United Republic of;Positive;2
2021;10;Tanzania, United Republic of;Negative;1
2021;10;Thailand;Positive;46
2021;10;Thailand;Negative;4
2021;10;Thailand;Expired matter;2
2021;10;Togo;Positive;1
2021;10;Trinidad and Tobago;Positive;1
2021;10;Tunisia;Positive;4
2021;10;Tunisia;Negative;1
2021;10;Turkey;Positive;46
2021;10;Turkey;Negative;15
2021;10;Turkmenistan;Positive;1
2021;10;Uganda;Positive;2
2021;10;Ukraine;Positive;365
2021;10;Ukraine;Negative;22
2021;10;United Kingdom;Positive;40
2021;10;United Kingdom;Negative;8
2021;10;United Kingdom;Expired matter;1
2021;10;United States;Positive;69
2021;10;United States;Negative;11
2021;10;United States;Expired matter;2
2021;10;Unknown;Negative;1
2021;10;Uzbekistan;Positive;41
2021;10;Uzbekistan;Negative;54
2021;10;Venezuela;Positive;1
2021;10;Viet Nam;Positive;43
2021;10;Viet Nam;Negative;1
2021;10;Viet Nam;Expired matter;1
2021;10;Yemen;Positive;8
2021;10;Yemen;Negative;3
2021;10;Zambia;Positive;2
2021;10;Zimbabwe;Positive;2
2021;11;Afghanistan;Positive;28
2021;11;Afghanistan;Negative;13
2021;11;Afghanistan;Expired matter;5
2021;11;Albania;Positive;22
2021;11;Albania;Negative;4
2021;11;Algeria;Positive;5
2021;11;Algeria;Negative;2
2021;11;Angola;Positive;1
2021;11;Argentina;Positive;8
2021;11;Argentina;Negative;2
2021;11;Armenia;Positive;4
2021;11;Australia;Positive;14
2021;11;Australia;Expired matter;1
2021;11;Azerbaijan;Positive;3
2021;11;Bangladesh;Positive;127
2021;11;Bangladesh;Negative;12
2021;11;Bangladesh;Expired matter;1
2021;11;Belarus;Positive;26
2021;11;Belarus;Negative;1
2021;11;Bhutan;Positive;1
2021;11;Bolivia;Positive;1
2021;11;Bosnia and Herzegovina;Positive;13
2021;11;Bosnia and Herzegovina;Negative;1
2021;11;Brazil;Positive;11
2021;11;Brazil;Negative;1
2021;11;Brazil;Expired matter;1
2021;11;Cambodia;Positive;1
2021;11;Cameroon;Positive;25
2021;11;Cameroon;Negative;2
2021;11;Cameroon;Expired matter;2
2021;11;Canada;Positive;30
2021;11;Canada;Negative;1
2021;11;Chile;Positive;4
2021;11;China;Positive;158
2021;11;China;Negative;2
2021;11;China;Expired matter;2
2021;11;Colombia;Positive;4
2021;11;Colombia;Negative;1
2021;11;Congo (Congo-Brazzaville);Positive;2
2021;11;Congo (Congo-Kinshasa);Positive;4
2021;11;Congo (Congo-Kinshasa);Negative;1
2021;11;Costa Rica;Positive;2
2021;11;Cuba;Negative;1
2021;11;Cuba;Expired matter;1
2021;11;Dominican Republic;Positive;2
2021;11;Ecuador;Positive;5
2021;11;Egypt;Positive;17
2021;11;Egypt;Negative;2
2021;11;Egypt;Expired matter;3
2021;11;El Salvador;Positive;1
2021;11;Eritrea;Positive;4
2021;11;Eritrea;Negative;1
2021;11;Eswatini;Positive;1
2021;11;Ethiopia;Positive;14
2021;11;Ethiopia;Negative;1
2021;11;Finland;Expired matter;3
2021;11;Gambia;Positive;7
2021;11;Gambia;Negative;5
2021;11;Gambia;Expired matter;1
2021;11;Georgia;Positive;6
2021;11;Ghana;Positive;35
2021;11;Ghana;Negative;6
2021;11;Ghana;Expired matter;4
2021;11;Guinea;Positive;2
2021;11;Honduras;Positive;3
2021;11;Honduras;Expired matter;1
2021;11;Hungary;Expired matter;1
2021;11;India;Positive;256
2021;11;India;Negative;8
2021;11;India;Expired matter;3
2021;11;Indonesia;Positive;7
2021;11;Indonesia;Expired matter;1
2021;11;Iran, Islamic Republic of;Positive;24
2021;11;Iran, Islamic Republic of;Negative;4
2021;11;Iraq;Positive;88
2021;11;Iraq;Negative;39
2021;11;Iraq;Expired matter;6
2021;11;Israel;Positive;2
2021;11;Japan;Positive;37
2021;11;Japan;Negative;1
2021;11;Jordan;Positive;3
2021;11;Jordan;Negative;2
